[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
,,,,454,2021-06-08 02:56:26,00:01:00,00:01:30,0.5um,2099107,2.5um,13773,5.0um,1059,/m3,
,,,,455,2021-06-08 02:57:56,00:01:00,00:01:30,0.5um,2041191,2.5um,13773,5.0um,353,/m3,
,,,,456,2021-06-08 02:59:26,00:01:00,00:01:30,0.5um,2067324,2.5um,9888,5.0um,706,/m3,
,,,,457,2021-06-08 03:00:56,00:01:00,00:01:30,0.5um,2056730,2.5um,10948,5.0um,0,/m3,
,,,,458,2021-06-08 03:02:26,00:01:00,00:01:30,0.5um,2130184,2.5um,12007,5.0um,706,/m3,
,,,,459,2021-06-08 03:03:56,00:01:00,00:01:30,0.5um,2077212,2.5um,10948,5.0um,353,/m3,
,,,,460,2021-06-08 03:05:26,00:01:00,00:01:30,0.5um,2193044,2.5um,13420,5.0um,706,/m3,
,,,,461,2021-06-08 03:06:56,00:01:00,00:01:30,0.5um,2231184,2.5um,17304,5.0um,1766,/m3,
,,,,462,2021-06-08 03:08:26,00:01:00,00:01:30,0.5um,2229419,2.5um,14479,5.0um,1059,/m3,
,,,,463,2021-06-08 03:09:56,00:01:00,00:01:30,0.5um,2184569,2.5um,14126,5.0um,353,/m3,
,,,,464,2021-06-08 03:11:26,00:01:00,00:01:30,0.5um,2147135,2.5um,13773,5.0um,706,/m3,
,,,,465,2021-06-08 03:12:56,00:01:00,00:01:30,0.5um,2187041,2.5um,15185,5.0um,706,/m3,
,,,,466,2021-06-08 03:14:26,00:01:00,00:01:30,0.5um,2188100,2.5um,13773,5.0um,1766,/m3,
,,,,467,2021-06-08 03:15:56,00:01:00,00:01:30,0.5um,2203286,2.5um,10241,5.0um,706,/m3,
,,,,468,2021-06-08 03:17:26,00:01:00,00:01:30,0.5um,2202226,2.5um,11654,5.0um,1059,/m3,
,,,,469,2021-06-08 03:18:56,00:01:00,00:01:30,0.5um,2185275,2.5um,12360,5.0um,706,/m3,
,,,,470,2021-06-08 03:20:26,00:01:00,00:01:30,0.5um,2211408,2.5um,10241,5.0um,353,/m3,
,,,,471,2021-06-08 03:21:56,00:01:00,00:01:30,0.5um,2249195,2.5um,12007,5.0um,706,/m3,
,,,,472,2021-06-08 03:23:26,00:01:00,00:01:30,0.5um,2198695,2.5um,9182,5.0um,353,/m3,
,,,,473,2021-06-08 03:24:56,00:01:00,00:01:30,0.5um,2204698,2.5um,9888,5.0um,0,/m3,
,,,,474,2021-06-08 03:26:26,00:01:00,00:01:30,0.5um,2199048,2.5um,12713,5.0um,353,/m3,
,,,,475,2021-06-08 03:27:56,00:01:00,00:01:30,0.5um,2218824,2.5um,11301,5.0um,0,/m3,
,,,,476,2021-06-08 03:29:26,00:01:00,00:01:30,0.5um,2188453,2.5um,12007,5.0um,353,/m3,
,,,,477,2021-06-08 03:30:56,00:01:00,00:01:30,0.5um,2226947,2.5um,13066,5.0um,706,/m3,
,,,,478,2021-06-08 03:32:26,00:01:00,00:01:30,0.5um,2153492,2.5um,12713,5.0um,353,/m3,
,,,,479,2021-06-08 03:33:56,00:01:00,00:01:30,0.5um,2234716,2.5um,8476,5.0um,706,/m3,
,,,,480,2021-06-08 03:35:26,00:01:00,00:01:30,0.5um,2262261,2.5um,14832,5.0um,353,/m3,
,,,,481,2021-06-08 03:36:56,00:01:00,00:01:30,0.5um,2208583,2.5um,10594,5.0um,1059,/m3,
,,,,482,2021-06-08 03:38:26,00:01:00,00:01:30,0.5um,2175387,2.5um,12360,5.0um,706,/m3,
,,,,483,2021-06-08 03:39:56,00:01:00,00:01:30,0.5um,2189513,2.5um,12007,5.0um,706,/m3,
,,,,484,2021-06-08 03:41:26,00:01:00,00:01:30,0.5um,2158436,2.5um,13773,5.0um,706,/m3,
,,,,485,2021-06-08 03:42:56,00:01:00,00:01:30,0.5um,2157730,2.5um,13773,5.0um,353,/m3,
,,,,486,2021-06-08 03:44:26,00:01:00,00:01:30,0.5um,2181391,2.5um,11654,5.0um,706,/m3,
,,,,487,2021-06-08 03:45:56,00:01:00,00:01:30,0.5um,2151726,2.5um,14479,5.0um,1413,/m3,
,,,,488,2021-06-08 03:47:26,00:01:00,00:01:30,0.5um,2136894,2.5um,13066,5.0um,353,/m3,
,,,,489,2021-06-08 03:48:56,00:01:00,00:01:30,0.5um,2189513,2.5um,13773,5.0um,353,/m3,
,,,,490,2021-06-08 03:50:26,00:01:00,00:01:30,0.5um,2271796,2.5um,12360,5.0um,353,/m3,
,,,,491,2021-06-08 03:51:56,00:01:00,00:01:30,0.5um,2159142,2.5um,10241,5.0um,353,/m3,
,,,,492,2021-06-08 03:53:26,00:01:00,00:01:30,0.5um,2196576,2.5um,14126,5.0um,706,/m3,
,,,,493,2021-06-08 03:54:56,00:01:00,00:01:30,0.5um,2167618,2.5um,11654,5.0um,0,/m3,
,,,,494,2021-06-08 03:56:26,00:01:00,00:01:30,0.5um,2193044,2.5um,16951,5.0um,1413,/m3,
,,,,495,2021-06-08 03:57:56,00:01:00,00:01:30,0.5um,2206111,2.5um,14126,5.0um,706,/m3,
,,,,496,2021-06-08 03:59:26,00:01:00,00:01:30,0.5um,2168677,2.5um,12007,5.0um,706,/m3,
,,,,497,2021-06-08 04:00:56,00:01:00,00:01:30,0.5um,2158436,2.5um,11301,5.0um,353,/m3,
,,,,498,2021-06-08 04:02:26,00:01:00,00:01:30,0.5um,2187041,2.5um,6710,5.0um,353,/m3,
,,,,499,2021-06-08 04:03:56,00:01:00,00:01:30,0.5um,2185981,2.5um,11301,5.0um,706,/m3,
,,,,500,2021-06-08 04:05:26,00:01:00,00:01:30,0.5um,2157730,2.5um,9888,5.0um,1059,/m3,
,,,,501,2021-06-08 04:06:56,00:01:00,00:01:30,0.5um,2176093,2.5um,16245,5.0um,2119,/m3,
,,,,502,2021-06-08 04:08:26,00:01:00,00:01:30,0.5um,2131244,2.5um,9888,5.0um,353,/m3,
,,,,503,2021-06-08 04:09:56,00:01:00,00:01:30,0.5um,2206111,2.5um,10594,5.0um,353,/m3,
,,,,504,2021-06-08 04:11:26,00:01:00,00:01:30,0.5um,2123121,2.5um,12713,5.0um,1059,/m3,
,,,,505,2021-06-08 04:12:56,00:01:00,00:01:30,0.5um,2209642,2.5um,14479,5.0um,1413,/m3,
,,,,506,2021-06-08 04:14:26,00:01:00,00:01:30,0.5um,2149607,2.5um,13773,5.0um,353,/m3,
,,,,507,2021-06-08 04:15:56,00:01:00,00:01:30,0.5um,2221649,2.5um,10594,5.0um,706,/m3,
,,,,508,2021-06-08 04:17:26,00:01:00,00:01:30,0.5um,2142544,2.5um,14479,5.0um,1413,/m3,
,,,,509,2021-06-08 04:18:56,00:01:00,00:01:30,0.5um,2205051,2.5um,15185,5.0um,2119,/m3,
,,,,510,2021-06-08 04:20:26,00:01:00,00:01:30,0.5um,2195163,2.5um,15185,5.0um,1413,/m3,
,,,,511,2021-06-08 04:21:56,00:01:00,00:01:30,0.5um,2177506,2.5um,10948,5.0um,353,/m3,
,,,,512,2021-06-08 04:23:26,00:01:00,00:01:30,0.5um,2214586,2.5um,19070,5.0um,706,/m3,
,,,,513,2021-06-08 04:24:56,00:01:00,00:01:30,0.5um,2211055,2.5um,12713,5.0um,353,/m3,
,,,,514,2021-06-08 04:26:26,00:01:00,00:01:30,0.5um,2134069,2.5um,10241,5.0um,353,/m3,
,,,,515,2021-06-08 04:27:56,00:01:00,00:01:30,0.5um,2159495,2.5um,14126,5.0um,353,/m3,
,,,,516,2021-06-08 04:29:26,00:01:00,00:01:30,0.5um,2159142,2.5um,12007,5.0um,0,/m3,
,,,,517,2021-06-08 04:30:56,00:01:00,00:01:30,0.5um,2141838,2.5um,14832,5.0um,353,/m3,
,,,,518,2021-06-08 04:32:26,00:01:00,00:01:30,0.5um,2178565,2.5um,10594,5.0um,1059,/m3,
,,,,519,2021-06-08 04:33:56,00:01:00,00:01:30,0.5um,2194104,2.5um,12713,5.0um,353,/m3,
,,,,520,2021-06-08 04:35:26,00:01:00,00:01:30,0.5um,2170796,2.5um,9535,5.0um,706,/m3,
,,,,521,2021-06-08 04:36:56,00:01:00,00:01:30,0.5um,2240013,2.5um,9535,5.0um,353,/m3,
,,,,522,2021-06-08 04:38:26,00:01:00,00:01:30,0.5um,2122768,2.5um,9182,5.0um,353,/m3,
,,,,523,2021-06-08 04:39:56,00:01:00,00:01:30,0.5um,2216352,2.5um,10948,5.0um,706,/m3,
,,,,524,2021-06-08 04:41:26,00:01:00,00:01:30,0.5um,2096988,2.5um,12713,5.0um,1059,/m3,
,,,,525,2021-06-08 04:42:56,00:01:00,00:01:30,0.5um,2123828,2.5um,13066,5.0um,353,/m3,
,,,,526,2021-06-08 04:44:26,00:01:00,00:01:30,0.5um,2207170,2.5um,14479,5.0um,706,/m3,
,,,,527,2021-06-08 04:45:56,00:01:00,00:01:30,0.5um,2139013,2.5um,13066,5.0um,353,/m3,
,,,,528,2021-06-08 04:47:26,00:01:00,00:01:30,0.5um,2147135,2.5um,11654,5.0um,706,/m3,
,,,,529,2021-06-08 04:48:56,00:01:00,00:01:30,0.5um,2188100,2.5um,10948,5.0um,353,/m3,
,,,,530,2021-06-08 04:50:26,00:01:00,00:01:30,0.5um,2166558,2.5um,12360,5.0um,353,/m3,
,,,,531,2021-06-08 04:51:56,00:01:00,00:01:30,0.5um,2212114,2.5um,10241,5.0um,706,/m3,
,,,,532,2021-06-08 04:53:26,00:01:00,00:01:30,0.5um,2179978,2.5um,10948,5.0um,706,/m3,
,,,,533,2021-06-08 04:54:56,00:01:00,00:01:30,0.5um,2137953,2.5um,9888,5.0um,0,/m3,
,,,,534,2021-06-08 04:56:26,00:01:00,00:01:30,0.5um,2167971,2.5um,13420,5.0um,1766,/m3,
,,,,535,2021-06-08 04:57:56,00:01:00,00:01:30,0.5um,2153845,2.5um,10241,5.0um,353,/m3,
,,,,536,2021-06-08 04:59:26,00:01:00,00:01:30,0.5um,2195870,2.5um,13773,5.0um,706,/m3,
,,,,537,2021-06-08 05:00:56,00:01:00,00:01:30,0.5um,2170796,2.5um,8476,5.0um,0,/m3,
,,,,538,2021-06-08 05:02:26,00:01:00,00:01:30,0.5um,2123474,2.5um,10241,5.0um,353,/m3,
,,,,539,2021-06-08 05:03:56,00:01:00,00:01:30,0.5um,2118530,2.5um,13773,5.0um,353,/m3,
,,,,540,2021-06-08 05:05:26,00:01:00,00:01:30,0.5um,2169384,2.5um,15185,5.0um,1766,/m3,
,,,,541,2021-06-08 05:06:56,00:01:00,00:01:30,0.5um,2194104,2.5um,14126,5.0um,706,/m3,
,,,,542,2021-06-08 05:08:26,00:01:00,00:01:30,0.5um,2178565,2.5um,17657,5.0um,1059,/m3,
,,,,543,2021-06-08 05:09:56,00:01:00,00:01:30,0.5um,2196223,2.5um,10241,5.0um,353,/m3,
,,,,544,2021-06-08 05:11:26,00:01:00,00:01:30,0.5um,2176800,2.5um,10594,5.0um,0,/m3,
,,,,545,2021-06-08 05:12:56,00:01:00,00:01:30,0.5um,2228359,2.5um,13773,5.0um,353,/m3,
,,,,546,2021-06-08 05:14:26,00:01:00,00:01:30,0.5um,2157730,2.5um,10948,5.0um,353,/m3,
,,,,547,2021-06-08 05:15:56,00:01:00,00:01:30,0.5um,2217412,2.5um,12713,5.0um,1413,/m3,
,,,,548,2021-06-08 05:17:26,00:01:00,00:01:30,0.5um,2186335,2.5um,10948,5.0um,353,/m3,
,,,,549,2021-06-08 05:18:56,00:01:00,00:01:30,0.5um,2194104,2.5um,8476,5.0um,353,/m3,
,,,,550,2021-06-08 05:20:26,00:01:00,00:01:30,0.5um,2130890,2.5um,12360,5.0um,1059,/m3,
,,,,551,2021-06-08 05:21:56,00:01:00,00:01:30,0.5um,2197282,2.5um,16245,5.0um,1766,/m3,
,,,,552,2021-06-08 05:23:26,00:01:00,00:01:30,0.5um,2210702,2.5um,14832,5.0um,353,/m3,
,,,,553,2021-06-08 05:24:56,00:01:00,00:01:30,0.5um,2190219,2.5um,10594,5.0um,353,/m3,
,,,,554,2021-06-08 05:26:26,00:01:00,00:01:30,0.5um,2219530,2.5um,12713,5.0um,353,/m3,
,,,,555,2021-06-08 05:27:56,00:01:00,00:01:30,0.5um,2208230,2.5um,11654,5.0um,353,/m3,
,,,,556,2021-06-08 05:29:26,00:01:00,00:01:30,0.5um,2211408,2.5um,12360,5.0um,1059,/m3,
,,,,557,2021-06-08 05:30:56,00:01:00,00:01:30,0.5um,2259436,2.5um,16951,5.0um,706,/m3,
,,,,558,2021-06-08 05:32:26,00:01:00,00:01:30,0.5um,2313114,2.5um,15185,5.0um,1059,/m3,
,,,,559,2021-06-08 05:33:56,00:01:00,00:01:30,0.5um,2235775,2.5um,11301,5.0um,706,/m3,
,,,,560,2021-06-08 05:35:26,00:01:00,00:01:30,0.5um,2302167,2.5um,11301,5.0um,0,/m3,
,,,,561,2021-06-08 05:36:56,00:01:00,00:01:30,0.5um,2250961,2.5um,11654,5.0um,0,/m3,
,,,,562,2021-06-08 05:38:26,00:01:00,00:01:30,0.5um,2230125,2.5um,8122,5.0um,353,/m3,
,,,,563,2021-06-08 05:39:56,00:01:00,00:01:30,0.5um,2259436,2.5um,8476,5.0um,0,/m3,
,,,,564,2021-06-08 05:41:26,00:01:00,00:01:30,0.5um,2258730,2.5um,8122,5.0um,706,/m3,
,,,,565,2021-06-08 05:42:56,00:01:00,00:01:30,0.5um,2270384,2.5um,13773,5.0um,706,/m3,
,,,,566,2021-06-08 05:44:26,00:01:00,00:01:30,0.5um,2309936,2.5um,11654,5.0um,1413,/m3,
,,,,567,2021-06-08 05:45:56,00:01:00,00:01:30,0.5um,2307817,2.5um,9888,5.0um,353,/m3,
,,,,568,2021-06-08 05:47:26,00:01:00,00:01:30,0.5um,2328653,2.5um,10948,5.0um,353,/m3,
,,,,569,2021-06-08 05:48:56,00:01:00,00:01:30,0.5um,2300754,2.5um,14126,5.0um,353,/m3,
,,,,570,2021-06-08 05:50:26,00:01:00,00:01:30,0.5um,2316646,2.5um,13773,5.0um,1059,/m3,
,,,,571,2021-06-08 05:51:56,00:01:00,00:01:30,0.5um,2368912,2.5um,11654,5.0um,706,/m3,
,,,,572,2021-06-08 05:53:26,00:01:00,00:01:30,0.5um,2355492,2.5um,13420,5.0um,0,/m3,
,,,,573,2021-06-08 05:54:56,00:01:00,00:01:30,0.5um,2372796,2.5um,11301,5.0um,353,/m3,
,,,,574,2021-06-08 05:56:26,00:01:00,00:01:30,0.5um,2394691,2.5um,11654,5.0um,353,/m3,
,,,,575,2021-06-08 05:57:56,00:01:00,00:01:30,0.5um,2382331,2.5um,15538,5.0um,353,/m3,
,,,,576,2021-06-08 05:59:26,00:01:00,00:01:30,0.5um,2407052,2.5um,16245,5.0um,1059,/m3,
,,,,577,2021-06-08 06:00:56,00:01:00,00:01:30,0.5um,2419765,2.5um,15538,5.0um,353,/m3,
,,,,578,2021-06-08 06:02:26,00:01:00,00:01:30,0.5um,2351608,2.5um,15538,5.0um,353,/m3,
,,,,579,2021-06-08 06:03:56,00:01:00,00:01:30,0.5um,2439894,2.5um,12360,5.0um,353,/m3,
,,,,580,2021-06-08 06:05:26,00:01:00,00:01:30,0.5um,2390101,2.5um,10594,5.0um,353,/m3,
,,,,581,2021-06-08 06:06:56,00:01:00,00:01:30,0.5um,2374562,2.5um,9182,5.0um,353,/m3,
,,,,582,2021-06-08 06:08:26,00:01:00,00:01:30,0.5um,2400342,2.5um,14479,5.0um,353,/m3,
,,,,583,2021-06-08 06:09:56,00:01:00,00:01:30,0.5um,2400342,2.5um,9888,5.0um,0,/m3,
,,,,584,2021-06-08 06:11:26,00:01:00,00:01:30,0.5um,2368912,2.5um,11654,5.0um,0,/m3,
,,,,585,2021-06-08 06:12:56,00:01:00,00:01:30,0.5um,2356552,2.5um,9535,5.0um,0,/m3,
,,,,586,2021-06-08 06:14:26,00:01:00,00:01:30,0.5um,2380212,2.5um,10241,5.0um,1059,/m3,
,,,,587,2021-06-08 06:15:56,00:01:00,00:01:30,0.5um,2398223,2.5um,14832,5.0um,706,/m3,
,,,,588,2021-06-08 06:17:26,00:01:00,00:01:30,0.5um,2411643,2.5um,11301,5.0um,1766,/m3,
,,,,589,2021-06-08 06:18:56,00:01:00,00:01:30,0.5um,2377034,2.5um,10594,5.0um,353,/m3,
,,,,590,2021-06-08 06:20:26,00:01:00,00:01:30,0.5um,2354786,2.5um,13066,5.0um,1059,/m3,
,,,,591,2021-06-08 06:21:56,00:01:00,00:01:30,0.5um,2319118,2.5um,11654,5.0um,0,/m3,
,,,,592,2021-06-08 06:23:26,00:01:00,00:01:30,0.5um,2313468,2.5um,10594,5.0um,0,/m3,
,,,,593,2021-06-08 06:24:56,00:01:00,00:01:30,0.5um,2396457,2.5um,13420,5.0um,1413,/m3,
,,,,594,2021-06-08 06:26:26,00:01:00,00:01:30,0.5um,2327240,2.5um,8829,5.0um,706,/m3,
,,,,595,2021-06-08 06:27:56,00:01:00,00:01:30,0.5um,2411996,2.5um,13066,5.0um,1413,/m3,
,,,,596,2021-06-08 06:29:26,00:01:00,00:01:30,0.5um,2357611,2.5um,10594,5.0um,353,/m3,
,,,,597,2021-06-08 06:30:56,00:01:00,00:01:30,0.5um,2451548,2.5um,12007,5.0um,706,/m3,
,,,,598,2021-06-08 06:32:26,00:01:00,00:01:30,0.5um,2427887,2.5um,11301,5.0um,1059,/m3,
,,,,599,2021-06-08 06:33:56,00:01:00,00:01:30,0.5um,2462143,2.5um,10948,5.0um,706,/m3,
,,,,600,2021-06-08 06:35:26,00:01:00,00:01:30,0.5um,2493220,2.5um,13066,5.0um,1059,/m3,
,,,,601,2021-06-08 06:36:56,00:01:00,00:01:30,0.5um,2434597,2.5um,15538,5.0um,0,/m3,
,,,,602,2021-06-08 06:38:26,00:01:00,00:01:30,0.5um,2465674,2.5um,11301,5.0um,353,/m3,
,,,,603,2021-06-08 06:39:56,00:01:00,00:01:30,0.5um,2420824,2.5um,13773,5.0um,706,/m3,
,,,,604,2021-06-08 06:41:26,00:01:00,00:01:30,0.5um,2410936,2.5um,10241,5.0um,1059,/m3,
,,,,605,2021-06-08 06:42:56,00:01:00,00:01:30,0.5um,2422943,2.5um,13066,5.0um,353,/m3,
,,,,606,2021-06-08 06:44:26,00:01:00,00:01:30,0.5um,2472737,2.5um,13773,5.0um,706,/m3,
,,,,607,2021-06-08 06:45:56,00:01:00,00:01:30,0.5um,2452608,2.5um,11654,5.0um,0,/m3,
,,,,608,2021-06-08 06:47:26,00:01:00,00:01:30,0.5um,2450489,2.5um,13066,5.0um,1413,/m3,
,,,,609,2021-06-08 06:48:56,00:01:00,00:01:30,0.5um,2462496,2.5um,11301,5.0um,353,/m3,
,,,,610,2021-06-08 06:50:26,00:01:00,00:01:30,0.5um,2430006,2.5um,10594,5.0um,0,/m3,
,,,,611,2021-06-08 06:51:56,00:01:00,00:01:30,0.5um,2488629,2.5um,9535,5.0um,0,/m3,
,,,,612,2021-06-08 06:53:26,00:01:00,00:01:30,0.5um,2455433,2.5um,9535,5.0um,353,/m3,
,,,,613,2021-06-08 06:54:56,00:01:00,00:01:30,0.5um,2528534,2.5um,19423,5.0um,1059,/m3,
,,,,614,2021-06-08 06:56:26,00:01:00,00:01:30,0.5um,2503814,2.5um,13420,5.0um,706,/m3,
,,,,615,2021-06-08 06:57:56,00:01:00,00:01:30,0.5um,2513702,2.5um,10594,5.0um,1413,/m3,
,,,,616,2021-06-08 06:59:26,00:01:00,00:01:30,0.5um,2572678,2.5um,12360,5.0um,706,/m3,
,,,,617,2021-06-08 07:00:56,00:01:00,00:01:30,0.5um,2498164,2.5um,13066,5.0um,353,/m3,
,,,,618,2021-06-08 07:02:26,00:01:00,00:01:30,0.5um,2524297,2.5um,13773,5.0um,353,/m3,
,,,,619,2021-06-08 07:03:56,00:01:00,00:01:30,0.5um,2523943,2.5um,13420,5.0um,0,/m3,
,,,,620,2021-06-08 07:05:26,00:01:00,00:01:30,0.5um,2523237,2.5um,12713,5.0um,706,/m3,
,,,,621,2021-06-08 07:06:56,00:01:00,00:01:30,0.5um,2454373,2.5um,11301,5.0um,353,/m3,
,,,,622,2021-06-08 07:08:26,00:01:00,00:01:30,0.5um,2492513,2.5um,13420,5.0um,1413,/m3,
,,,,623,2021-06-08 07:09:56,00:01:00,00:01:30,0.5um,2575503,2.5um,11301,5.0um,0,/m3,
,,,,624,2021-06-08 07:11:26,00:01:00,00:01:30,0.5um,2490041,2.5um,12007,5.0um,1059,/m3,
,,,,625,2021-06-08 07:12:56,00:01:00,00:01:30,0.5um,2509464,2.5um,9888,5.0um,706,/m3,
,,,,626,2021-06-08 07:14:26,00:01:00,00:01:30,0.5um,2587510,2.5um,10594,5.0um,0,/m3,
,,,,627,2021-06-08 07:15:56,00:01:00,00:01:30,0.5um,2510877,2.5um,7769,5.0um,0,/m3,
,,,,628,2021-06-08 07:17:26,00:01:00,00:01:30,0.5um,2636597,2.5um,12007,5.0um,706,/m3,
,,,,629,2021-06-08 07:18:56,00:01:00,00:01:30,0.5um,2663083,2.5um,12007,5.0um,706,/m3,
,,,,630,2021-06-08 07:20:26,00:01:00,00:01:30,0.5um,2616468,2.5um,10948,5.0um,1413,/m3,
,,,,631,2021-06-08 07:21:56,00:01:00,00:01:30,0.5um,2568793,2.5um,13066,5.0um,706,/m3,
,,,,632,2021-06-08 07:23:26,00:01:00,00:01:30,0.5um,2578328,2.5um,9888,5.0um,0,/m3,
,,,,633,2021-06-08 07:24:56,00:01:00,00:01:30,0.5um,2588569,2.5um,7769,5.0um,706,/m3,
,,,,634,2021-06-08 07:26:26,00:01:00,00:01:30,0.5um,2626356,2.5um,12713,5.0um,353,/m3,
,,,,635,2021-06-08 07:27:56,00:01:00,00:01:30,0.5um,2629534,2.5um,10241,5.0um,1413,/m3,
,,,,636,2021-06-08 07:29:26,00:01:00,00:01:30,0.5um,2567734,2.5um,8829,5.0um,353,/m3,
,,,,637,2021-06-08 07:30:56,00:01:00,00:01:30,0.5um,2590335,2.5um,10241,5.0um,353,/m3,
,,,,638,2021-06-08 07:32:26,00:01:00,00:01:30,0.5um,2577269,2.5um,12007,5.0um,1059,/m3,
,,,,639,2021-06-08 07:33:56,00:01:00,00:01:30,0.5um,2699458,2.5um,15185,5.0um,1059,/m3,
,,,,640,2021-06-08 07:35:26,00:01:00,00:01:30,0.5um,2708286,2.5um,11301,5.0um,1413,/m3,
,,,,641,2021-06-08 07:36:56,00:01:00,00:01:30,0.5um,2666615,2.5um,9182,5.0um,0,/m3,
,,,,642,2021-06-08 07:38:26,00:01:00,00:01:30,0.5um,2681447,2.5um,12007,5.0um,1059,/m3,
,,,,643,2021-06-08 07:39:56,00:01:00,00:01:30,0.5um,2615055,2.5um,12360,5.0um,706,/m3,
,,,,644,2021-06-08 07:41:26,00:01:00,00:01:30,0.5um,2667674,2.5um,9888,5.0um,353,/m3,
,,,,645,2021-06-08 07:42:56,00:01:00,00:01:30,0.5um,2696632,2.5um,11654,5.0um,2119,/m3,
,,,,646,2021-06-08 07:44:26,00:01:00,00:01:30,0.5um,2613643,2.5um,12360,5.0um,706,/m3,
,,,,647,2021-06-08 07:45:56,00:01:00,00:01:30,0.5um,2683213,2.5um,12713,5.0um,706,/m3,
,,,,648,2021-06-08 07:47:26,00:01:00,00:01:30,0.5um,2660611,2.5um,12360,5.0um,706,/m3,
,,,,649,2021-06-08 07:48:56,00:01:00,00:01:30,0.5um,2665909,2.5um,10948,5.0um,0,/m3,
,,,,650,2021-06-08 07:50:26,00:01:00,00:01:30,0.5um,2654255,2.5um,14479,5.0um,353,/m3,
,,,,651,2021-06-08 07:51:56,00:01:00,00:01:30,0.5um,2633419,2.5um,11301,5.0um,1413,/m3,
,,,,652,2021-06-08 07:53:26,00:01:00,00:01:30,0.5um,2613290,2.5um,10948,5.0um,706,/m3,
,,,,653,2021-06-08 07:54:56,00:01:00,00:01:30,0.5um,2510171,2.5um,11301,5.0um,353,/m3,
,,,,654,2021-06-08 07:56:26,00:01:00,00:01:30,0.5um,2565968,2.5um,7769,5.0um,0,/m3,
,,,,655,2021-06-08 07:57:56,00:01:00,00:01:30,0.5um,2480153,2.5um,10594,5.0um,0,/m3,
,,,,656,2021-06-08 07:59:26,00:01:00,00:01:30,0.5um,2509111,2.5um,5650,5.0um,0,/m3,
,,,,657,2021-06-08 08:00:56,00:01:00,00:01:30,0.5um,2461789,2.5um,10594,5.0um,706,/m3,
,,,,658,2021-06-08 08:02:26,00:01:00,00:01:30,0.5um,2540541,2.5um,9182,5.0um,1059,/m3,
,,,,659,2021-06-08 08:03:56,00:01:00,00:01:30,0.5um,2506992,2.5um,6710,5.0um,1059,/m3,
,,,,660,2021-06-08 08:05:26,00:01:00,00:01:30,0.5um,2487216,2.5um,10594,5.0um,706,/m3,
,,,,661,2021-06-08 08:06:56,00:01:00,00:01:30,0.5um,2418706,2.5um,9182,5.0um,353,/m3,
,,,,662,2021-06-08 08:08:26,00:01:00,00:01:30,0.5um,2437422,2.5um,9182,5.0um,0,/m3,
,,,,663,2021-06-08 08:09:56,00:01:00,00:01:30,0.5um,2367146,2.5um,7416,5.0um,353,/m3,
,,,,664,2021-06-08 08:11:26,00:01:00,00:01:30,0.5um,2348429,2.5um,7769,5.0um,0,/m3,
,,,,665,2021-06-08 08:12:56,00:01:00,00:01:30,0.5um,2332891,2.5um,6357,5.0um,706,/m3,
,,,,666,2021-06-08 08:14:26,00:01:00,00:01:30,0.5um,2360789,2.5um,6357,5.0um,353,/m3,
,,,,667,2021-06-08 08:15:56,00:01:00,00:01:30,0.5um,2310996,2.5um,9535,5.0um,1059,/m3,
,,,,668,2021-06-08 08:17:26,00:01:00,00:01:30,0.5um,2378447,2.5um,7416,5.0um,353,/m3,
,,,,669,2021-06-08 08:18:56,00:01:00,00:01:30,0.5um,2384450,2.5um,10594,5.0um,0,/m3,
,,,,670,2021-06-08 08:20:26,00:01:00,00:01:30,0.5um,2375622,2.5um,4238,5.0um,0,/m3,
,,,,671,2021-06-08 08:21:56,00:01:00,00:01:30,0.5um,2313114,2.5um,6004,5.0um,0,/m3,
,,,,672,2021-06-08 08:23:26,00:01:00,00:01:30,0.5um,2359024,2.5um,9535,5.0um,706,/m3,
,,,,673,2021-06-08 08:24:56,00:01:00,00:01:30,0.5um,2350548,2.5um,11654,5.0um,1059,/m3,
,,,,674,2021-06-08 08:26:26,00:01:00,00:01:30,0.5um,2333597,2.5um,10241,5.0um,706,/m3,
,,,,675,2021-06-08 08:27:56,00:01:00,00:01:30,0.5um,2409524,2.5um,9888,5.0um,0,/m3,
,,,,676,2021-06-08 08:29:26,00:01:00,00:01:30,0.5um,2320884,2.5um,9535,5.0um,1413,/m3,
,,,,677,2021-06-08 08:30:56,00:01:00,00:01:30,0.5um,2380566,2.5um,8829,5.0um,1059,/m3,
,,,,678,2021-06-08 08:32:26,00:01:00,00:01:30,0.5um,2349489,2.5um,7769,5.0um,353,/m3,
,,,,679,2021-06-08 08:33:56,00:01:00,00:01:30,0.5um,2344898,2.5um,8476,5.0um,1059,/m3,
,,,,680,2021-06-08 08:35:26,00:01:00,00:01:30,0.5um,2289454,2.5um,8122,5.0um,706,/m3,
,,,,681,2021-06-08 08:36:56,00:01:00,00:01:30,0.5um,2314174,2.5um,8122,5.0um,353,/m3,
,,,,682,2021-06-08 08:38:26,00:01:00,00:01:30,0.5um,2291572,2.5um,9182,5.0um,706,/m3,
,,,,683,2021-06-08 08:39:56,00:01:00,00:01:30,0.5um,2238954,2.5um,4591,5.0um,706,/m3,
